DATA,LOCAL,VELOCIDADE DO VENTO
12/03/2021,RENLA,0.9
12/03/2021,DWOZD,4.5
12/03/2021,OFLUR,6.2
12/03/2021,IHJVV,8.7
12/03/2021,YRZRK,16.2
12/03/2021,PEVHE,24.3
12/03/2021,UHBWY,24.3
12/03/2021,WVAXG,17.2
12/03/2021,TYZGZ,10.0
12/03/2021,WTKCW,29.1
12/03/2021,GSOCR,21.4
12/03/2021,RRVRV,29.7
12/03/2021,YQRWY,11.2
12/03/2021,XCTZF,12.2
12/03/2021,EGZIU,31.8
12/03/2021,JBMHV,12.5
12/03/2021,FDEQR,28.5
12/03/2021,AVJOM,19.7
12/03/2021,UMNEI,28.9
12/03/2021,SYZEI,17.0
12/03/2021,CWLTI,4.5
12/03/2021,RAZMS,3.9
12/03/2021,KBBZU,22.8
12/03/2021,WRHTT,21.6
12/03/2021,FXWQA,2.6
12/03/2021,EFTSM,28.1
12/03/2021,SOAYS,27.5
12/03/2021,BBEFC,11.4
12/03/2021,BPYMG,4.0
12/03/2021,AOUGH,3.9
12/03/2021,QDFYZ,4.5
12/03/2021,EOVWI,11.9
12/03/2021,ZEHVO,29.8
12/03/2021,QEUVP,3.8
12/03/2021,DHQPF,8.8
12/03/2021,WIYLF,21.1
12/03/2021,NFQPX,3.5
12/03/2021,WJXRS,22.6
12/03/2021,QWFAU,8.5
12/03/2021,SJFRM,32.5
12/03/2021,FQDLL,13.0
12/03/2021,FQEJP,27.1
12/03/2021,TEXZM,18.2
12/03/2021,FLUAV,15.9
12/03/2021,PFNNW,24.9
12/03/2021,MTLAN,20.5
12/03/2021,KLBZI,21.4
12/03/2021,YPQNJ,32.0
12/03/2021,BYGJD,19.7
12/03/2021,KRFTL,8.7
12/03/2021,JZTIE,20.6
12/03/2021,XIRCS,13.7
12/03/2021,WCJUH,12.3
12/03/2021,VQCVX,11.5
12/03/2021,ZOHFZ,17.0
12/03/2021,VCKJR,18.1
12/03/2021,NCQEO,5.1
12/03/2021,FFRKS,4.8
12/03/2021,JFCPE,31.1
12/03/2021,RSEJJ,11.9
12/03/2021,WNYKN,12.8
12/03/2021,QRZBZ,9.7
12/03/2021,RHMHZ,6.9
12/03/2021,EGPYK,10.3
12/03/2021,IAEQS,21.6
12/03/2021,WNZHM,13.4
12/03/2021,HSWFZ,12.9
12/03/2021,PYPJZ,7.2
12/03/2021,ICMCI,19.8
12/03/2021,HMZOK,17.5
12/03/2021,WCSMC,24.5
12/03/2021,HLWUD,9.0
12/03/2021,YKIQR,20.6
12/03/2021,UNFLJ,13.7
12/03/2021,WGEZY,15.0
12/03/2021,PLHLQ,0.3
12/03/2021,AYINV,17.2
12/03/2021,GUPXF,9.0
12/03/2021,BWFCD,18.7
12/03/2021,GYMNW,24.5
12/03/2021,HHCQN,31.1
12/03/2021,JJBIF,3.4
12/03/2021,TPEFG,22.1
12/03/2021,AOGUO,3.5
12/03/2021,UOANU,21.2
12/03/2021,XIUXL,26.9
12/03/2021,LUIYB,5.0
12/03/2021,QPBTK,29.6
12/03/2021,VTQBI,18.2
12/03/2021,SUMFL,7.5
12/03/2021,BWODT,30.5
12/03/2021,AWXSX,9.4
12/03/2021,ZTIFF,4.4
12/03/2021,DIMPP,14.2
12/03/2021,NNBOW,9.1
12/03/2021,UHAEI,1.7
12/03/2021,UZXCI,20.8
12/03/2021,OCZXI,24.5
12/03/2021,HEXAM,8.4
12/03/2021,UGQWT,0.2
12/03/2021,FHPKL,16.3
12/03/2021,ZFMCJ,4.8
12/03/2021,QRGCJ,3.9
12/03/2021,NVDCV,18.0
12/03/2021,ZGOGT,22.4
12/03/2021,CNWLE,29.0
12/03/2021,DDXDJ,2.2
12/03/2021,ZPBEH,13.5
12/03/2021,RWKHX,13.6
12/03/2021,GYTYQ,9.1
12/03/2021,QOSNH,24.2
12/03/2021,FIVYC,8.0
12/03/2021,EPHKD,3.6
12/03/2021,ABXRZ,22.5
12/03/2021,MTAMV,19.5
12/03/2021,PVCPM,8.4
12/03/2021,QFUAR,7.0
12/03/2021,QDXPS,29.7
12/03/2021,CNNCK,15.3
12/03/2021,ROFTR,24.7
12/03/2021,MDGNI,7.1
12/03/2021,EDPGQ,23.5
12/03/2021,CMCRZ,5.4
12/03/2021,ACDHA,16.1
12/03/2021,AMSHS,18.7
12/03/2021,NONYR,19.3
12/03/2021,TEAAU,0.9
12/03/2021,SZLHA,6.1
12/03/2021,SBJSB,6.4
12/03/2021,LPMOG,30.7
12/03/2021,TLWDX,25.4
12/03/2021,GPZNX,15.9
12/03/2021,QPHPP,18.1
12/03/2021,OVHSC,10.2
12/03/2021,IOAEM,5.4
12/03/2021,MLMJR,3.0
12/03/2021,DHBIW,20.6
12/03/2021,NZHRS,27.2
12/03/2021,MLVGY,8.0
12/03/2021,DKVRB,11.4
12/03/2021,BNVFU,16.3
12/03/2021,ANYUE,13.7
12/03/2021,LBIBC,21.0
07/07/2021,VYVGI,5.8
07/07/2021,USQAC,21.6
07/07/2021,IPWXM,29.8
07/07/2021,DENKA,20.8
07/07/2021,HUUUZ,1.9
07/07/2021,PQBLT,9.8
07/07/2021,QQAGC,6.9
07/07/2021,SQORR,0.5
07/07/2021,ZLNXH,24.5
07/07/2021,DSAII,26.8
07/07/2021,ZQVSU,9.3
07/07/2021,ZQLQF,22.9
07/07/2021,JUALF,30.3
07/07/2021,ODNJR,20.8
07/07/2021,QTKNK,0.0
07/07/2021,NPFFO,6.5
07/07/2021,VODXF,9.3
07/07/2021,TRETF,10.1
07/07/2021,DTMHI,16.2
07/07/2021,JZGDA,32.8
07/07/2021,FSABB,15.9
07/07/2021,YMYHI,20.1
07/07/2021,VASJU,19.5
07/07/2021,KXFFP,20.2
07/07/2021,ORGYD,13.7
07/07/2021,HLLJI,9.9
07/07/2021,NBZGO,4.1
07/07/2021,YGMWM,21.4
07/07/2021,WOVHE,0.8
07/07/2021,PXLGY,17.0
07/07/2021,YDTEU,22.6
07/07/2021,SLZLX,27.5
07/07/2021,XGKEN,5.3
07/07/2021,EABDR,1.9
07/07/2021,NNQIH,8.9
07/07/2021,FTCLW,11.5
07/07/2021,ZJPKS,6.4
07/07/2021,GTJRP,14.3
07/07/2021,XFDUL,1.9
07/07/2021,MXPAM,11.9
07/07/2021,PYJZU,6.9
07/07/2021,VUBPL,2.8
07/07/2021,SMCRS,22.0
07/07/2021,SSNQX,5.9
07/07/2021,MYEJE,2.9
07/07/2021,JYWGJ,18.0
07/07/2021,VBGYH,24.4
07/07/2021,ALXPA,25.6
07/07/2021,OYSCR,29.0
07/07/2021,VKYDS,15.6
07/07/2021,HHVXE,5.8
07/07/2021,GOLZK,6.6
07/07/2021,AAGGK,29.5
07/07/2021,CSCHI,4.9
07/07/2021,NSTZL,18.1
07/07/2021,WYEFJ,17.6
07/07/2021,NYPJG,8.2
07/07/2021,QHLNE,21.9
07/07/2021,GKGVE,15.8
07/07/2021,PIDOD,22.8
07/07/2021,EFTDM,29.5
07/07/2021,DMPLW,28.0
07/07/2021,RXCIP,6.4
07/07/2021,WKOUM,8.8
07/07/2021,IPXXJ,25.4
07/07/2021,XBEOU,14.5
07/07/2021,UFWMZ,23.6
07/07/2021,CGILB,31.2
07/07/2021,ICRWF,6.9
07/07/2021,HLOHY,12.8
07/07/2021,UQJIF,30.8
07/07/2021,GGBYI,20.2
07/07/2021,JMXMO,18.7
07/07/2021,MVIRX,31.0
07/07/2021,HMWPM,27.1
07/07/2021,WMQGI,19.8
07/07/2021,FDUYC,30.7
07/07/2021,GVFBA,28.1
07/07/2021,GUWNT,6.0
07/07/2021,APNMN,31.2
07/07/2021,NUGGK,6.4
07/07/2021,TYCYW,30.9
07/07/2021,AOBUQ,15.0
07/07/2021,WRZIC,24.9
07/07/2021,PALPN,6.5
07/07/2021,LSCQF,2.7
07/07/2021,SNUWB,10.3
07/07/2021,OOWLJ,9.9
07/07/2021,VZGRS,2.1
07/07/2021,SUWIW,1.1
07/07/2021,IPBHI,13.2
07/07/2021,YWEYG,7.3
07/07/2021,XIHWT,6.8
07/07/2021,JIXYP,10.0
07/07/2021,GWDFV,0.9
07/07/2021,LECCX,20.8
07/07/2021,MRWAB,22.0
07/07/2021,GRSHX,4.4
07/07/2021,DUNVK,24.3
07/07/2021,FIAJG,29.7
07/07/2021,FKCFL,23.2
07/07/2021,RZXRA,11.4
07/07/2021,IFPOP,2.9
07/07/2021,SRZPM,22.2
07/07/2021,HGVHP,29.8
07/07/2021,WOGQR,3.0
07/07/2021,LHIDE,8.2
07/07/2021,DVWOH,14.7
07/07/2021,REKCM,3.8
07/07/2021,CXWBB,2.7
07/07/2021,GPVYT,1.0
07/07/2021,OLISD,23.1
07/07/2021,BIGSA,3.5
07/07/2021,RENLA,8.2
07/07/2021,DWOZD,15.0
07/07/2021,OFLUR,20.8
07/07/2021,IHJVV,15.4
07/07/2021,YRZRK,18.0
07/07/2021,PEVHE,30.0
07/07/2021,UHBWY,32.0
07/07/2021,WVAXG,27.4
07/07/2021,TYZGZ,12.8
07/07/2021,WTKCW,1.5
07/07/2021,GSOCR,13.0
07/07/2021,RRVRV,20.8
07/07/2021,YQRWY,15.7
07/07/2021,XCTZF,6.7
07/07/2021,EGZIU,20.7
07/07/2021,JBMHV,10.8
07/07/2021,FDEQR,9.0
07/07/2021,AVJOM,18.8
07/07/2021,UMNEI,2.7
07/07/2021,SYZEI,6.7
07/07/2021,CWLTI,30.5
07/07/2021,RAZMS,22.9
07/07/2021,KBBZU,21.5
07/07/2021,WRHTT,29.5
07/07/2021,FXWQA,10.8
07/07/2021,EFTSM,7.1
07/07/2021,SOAYS,24.8
07/07/2021,BBEFC,15.4
07/07/2021,BPYMG,12.9
07/07/2021,AOUGH,19.5
07/07/2021,QDFYZ,12.5
07/07/2021,EOVWI,8.6
07/07/2021,ZEHVO,30.5
07/07/2021,QEUVP,31.6
07/07/2021,DHQPF,6.1
07/07/2021,WIYLF,29.1
07/07/2021,NFQPX,15.3
07/07/2021,WJXRS,10.4
07/07/2021,QWFAU,24.7
07/07/2021,SJFRM,24.3
07/07/2021,FQDLL,28.7
07/07/2021,FQEJP,31.2
07/07/2021,TEXZM,27.7
07/07/2021,FLUAV,4.9
07/07/2021,PFNNW,16.2
07/07/2021,MTLAN,18.1
07/07/2021,KLBZI,2.1
07/07/2021,YPQNJ,22.5
07/07/2021,BYGJD,2.7
07/07/2021,KRFTL,30.6
07/07/2021,JZTIE,3.6
07/07/2021,XIRCS,28.0
07/07/2021,WCJUH,21.1
07/07/2021,VQCVX,11.3
07/07/2021,ZOHFZ,1.3
07/07/2021,VCKJR,8.9
07/07/2021,NCQEO,10.2
07/07/2021,FFRKS,24.9
07/07/2021,JFCPE,5.3
07/07/2021,RSEJJ,18.9
07/07/2021,WNYKN,0.2
07/07/2021,QRZBZ,9.9
07/07/2021,RHMHZ,18.1
07/07/2021,EGPYK,10.5
07/07/2021,IAEQS,17.7
07/07/2021,WNZHM,2.6
07/07/2021,HSWFZ,9.4
07/07/2021,PYPJZ,4.5
07/07/2021,ICMCI,27.4
07/07/2021,HMZOK,29.1
07/07/2021,WCSMC,23.8
07/07/2021,HLWUD,24.0
07/07/2021,YKIQR,2.6
07/07/2021,UNFLJ,26.3
07/07/2021,WGEZY,17.4
07/07/2021,PLHLQ,1.2
07/07/2021,AYINV,3.9
07/07/2021,GUPXF,29.3
07/07/2021,BWFCD,25.0
07/07/2021,GYMNW,5.7
07/07/2021,HHCQN,23.6
07/07/2021,JJBIF,15.3
07/07/2021,TPEFG,6.0
07/07/2021,AOGUO,31.1
07/07/2021,UOANU,5.1
07/07/2021,XIUXL,22.5
07/07/2021,LUIYB,6.3
07/07/2021,QPBTK,28.7
07/07/2021,VTQBI,7.3
07/07/2021,SUMFL,14.9
07/07/2021,BWODT,12.5
07/07/2021,AWXSX,1.9
07/07/2021,ZTIFF,6.6
07/07/2021,DIMPP,20.1
07/07/2021,NNBOW,30.7
07/07/2021,UHAEI,15.5
07/07/2021,UZXCI,32.7
07/07/2021,OCZXI,0.3
07/07/2021,HEXAM,6.8
07/07/2021,UGQWT,21.0
07/07/2021,FHPKL,28.1
07/07/2021,ZFMCJ,14.9
07/07/2021,QRGCJ,17.6
07/07/2021,NVDCV,17.0
07/07/2021,ZGOGT,20.4
07/07/2021,CNWLE,10.9
07/07/2021,DDXDJ,30.3
07/07/2021,ZPBEH,13.8
07/07/2021,RWKHX,19.0
07/07/2021,GYTYQ,28.6
07/07/2021,QOSNH,24.5
07/07/2021,FIVYC,6.5
07/07/2021,EPHKD,6.2
07/07/2021,ABXRZ,30.3
07/07/2021,MTAMV,31.5
07/07/2021,PVCPM,18.9
07/07/2021,QFUAR,8.6
07/07/2021,QDXPS,7.0
07/07/2021,CNNCK,16.4
07/07/2021,ROFTR,19.8
07/07/2021,MDGNI,24.0
07/07/2021,EDPGQ,30.2
07/07/2021,CMCRZ,4.3
07/07/2021,ACDHA,26.3
07/07/2021,AMSHS,4.4
07/07/2021,NONYR,25.6
07/07/2021,TEAAU,23.6
07/07/2021,SZLHA,7.4
07/07/2021,SBJSB,29.2
07/07/2021,LPMOG,22.6
07/07/2021,TLWDX,25.6
07/07/2021,GPZNX,5.8
07/07/2021,QPHPP,11.0
07/07/2021,OVHSC,26.7
07/07/2021,IOAEM,16.1
07/07/2021,MLMJR,3.1
07/07/2021,DHBIW,14.2
07/07/2021,NZHRS,14.6
07/07/2021,MLVGY,1.0
07/07/2021,DKVRB,9.6
07/07/2021,BNVFU,8.9
07/07/2021,ANYUE,12.8
07/07/2021,LBIBC,0.1
09/01/2021,VYVGI,2.0
09/01/2021,USQAC,1.7
09/01/2021,IPWXM,28.4
09/01/2021,DENKA,29.1
09/01/2021,HUUUZ,10.7
09/01/2021,PQBLT,9.9
09/01/2021,QQAGC,31.6
09/01/2021,SQORR,25.0
09/01/2021,ZLNXH,5.2
09/01/2021,DSAII,18.7
09/01/2021,ZQVSU,15.7
09/01/2021,ZQLQF,1.5
09/01/2021,JUALF,20.1
09/01/2021,ODNJR,22.3
09/01/2021,QTKNK,25.2
09/01/2021,NPFFO,8.8
09/01/2021,VODXF,12.9
09/01/2021,TRETF,29.4
09/01/2021,DTMHI,15.3
09/01/2021,JZGDA,14.7
09/01/2021,FSABB,1.6
09/01/2021,YMYHI,0.5
09/01/2021,VASJU,8.2
09/01/2021,KXFFP,8.8
09/01/2021,ORGYD,32.2
09/01/2021,HLLJI,24.1
09/01/2021,NBZGO,16.0
09/01/2021,YGMWM,23.8
09/01/2021,WOVHE,29.0
09/01/2021,PXLGY,23.6
09/01/2021,YDTEU,29.3
09/01/2021,SLZLX,21.5
09/01/2021,XGKEN,4.5
09/01/2021,EABDR,19.3
09/01/2021,NNQIH,7.3
09/01/2021,FTCLW,14.4
09/01/2021,ZJPKS,8.2
09/01/2021,GTJRP,11.5
09/01/2021,XFDUL,10.5
09/01/2021,MXPAM,13.9
09/01/2021,PYJZU,27.6
09/01/2021,VUBPL,28.4
09/01/2021,SMCRS,8.9
09/01/2021,SSNQX,0.9
09/01/2021,MYEJE,4.0
09/01/2021,JYWGJ,6.6
09/01/2021,VBGYH,11.6
09/01/2021,ALXPA,1.1
09/01/2021,OYSCR,16.3
09/01/2021,VKYDS,21.9
09/01/2021,HHVXE,20.5
09/01/2021,GOLZK,24.2
09/01/2021,AAGGK,6.5
09/01/2021,CSCHI,7.7
09/01/2021,NSTZL,22.2
09/01/2021,WYEFJ,8.4
09/01/2021,NYPJG,14.3
09/01/2021,QHLNE,9.9
09/01/2021,GKGVE,19.5
09/01/2021,PIDOD,27.8
09/01/2021,EFTDM,17.9
09/01/2021,DMPLW,23.4
09/01/2021,RXCIP,26.1
09/01/2021,WKOUM,29.4
09/01/2021,IPXXJ,10.8
09/01/2021,XBEOU,25.0
09/01/2021,UFWMZ,24.6
09/01/2021,CGILB,6.0
09/01/2021,ICRWF,19.9
09/01/2021,HLOHY,3.4
09/01/2021,UQJIF,31.0
09/01/2021,GGBYI,0.1
09/01/2021,JMXMO,8.1
09/01/2021,MVIRX,3.8
09/01/2021,HMWPM,12.1
09/01/2021,WMQGI,9.7
09/01/2021,FDUYC,15.2
09/01/2021,GVFBA,10.4
09/01/2021,GUWNT,20.2
09/01/2021,APNMN,6.6
09/01/2021,NUGGK,6.1
09/01/2021,TYCYW,29.3
09/01/2021,AOBUQ,15.0
09/01/2021,WRZIC,32.4
09/01/2021,PALPN,24.8
09/01/2021,LSCQF,27.9
09/01/2021,SNUWB,10.4
09/01/2021,OOWLJ,10.8
09/01/2021,VZGRS,10.2
09/01/2021,SUWIW,14.3
09/01/2021,IPBHI,4.4
09/01/2021,YWEYG,10.8
09/01/2021,XIHWT,29.3
09/01/2021,JIXYP,0.8
09/01/2021,GWDFV,12.9
09/01/2021,LECCX,30.7
09/01/2021,MRWAB,19.7
09/01/2021,GRSHX,11.2
09/01/2021,DUNVK,30.0
09/01/2021,FIAJG,26.5
09/01/2021,FKCFL,12.2
09/01/2021,RZXRA,3.4
09/01/2021,IFPOP,11.0
09/01/2021,SRZPM,32.5
09/01/2021,HGVHP,20.3
09/01/2021,WOGQR,18.6
09/01/2021,LHIDE,29.7
09/01/2021,DVWOH,29.1
09/01/2021,REKCM,26.6
09/01/2021,CXWBB,3.1
09/01/2021,GPVYT,6.5
09/01/2021,OLISD,10.7
09/01/2021,BIGSA,2.9
09/01/2021,RENLA,26.1
09/01/2021,DWOZD,0.0
09/01/2021,OFLUR,17.6
09/01/2021,IHJVV,4.7
09/01/2021,YRZRK,27.7
09/01/2021,PEVHE,8.7
09/01/2021,UHBWY,23.1
09/01/2021,WVAXG,13.9
09/01/2021,TYZGZ,13.1
09/01/2021,WTKCW,25.7
09/01/2021,GSOCR,15.3
09/01/2021,RRVRV,32.5
09/01/2021,YQRWY,31.4
09/01/2021,XCTZF,31.7
09/01/2021,EGZIU,14.1
09/01/2021,JBMHV,30.3
09/01/2021,FDEQR,25.7
09/01/2021,AVJOM,6.6
09/01/2021,UMNEI,29.8
09/01/2021,SYZEI,14.9
09/01/2021,CWLTI,8.4
09/01/2021,RAZMS,18.4
09/01/2021,KBBZU,11.7
09/01/2021,WRHTT,18.4
09/01/2021,FXWQA,7.1
09/01/2021,EFTSM,25.6
09/01/2021,SOAYS,32.7
09/01/2021,BBEFC,16.6
09/01/2021,BPYMG,12.1
09/01/2021,AOUGH,23.3
09/01/2021,QDFYZ,10.1
09/01/2021,EOVWI,4.8
09/01/2021,ZEHVO,1.7
09/01/2021,QEUVP,26.9
09/01/2021,DHQPF,27.9
09/01/2021,WIYLF,6.9
09/01/2021,NFQPX,3.5
09/01/2021,WJXRS,7.9
09/01/2021,QWFAU,27.7
09/01/2021,SJFRM,23.6
09/01/2021,FQDLL,28.4
09/01/2021,FQEJP,11.4
09/01/2021,TEXZM,18.6
09/01/2021,FLUAV,1.0
09/01/2021,PFNNW,26.5
09/01/2021,MTLAN,13.5
09/01/2021,KLBZI,19.9
09/01/2021,YPQNJ,0.6
09/01/2021,BYGJD,21.4
09/01/2021,KRFTL,18.4
09/01/2021,JZTIE,8.6
09/01/2021,XIRCS,25.2
09/01/2021,WCJUH,19.6
09/01/2021,VQCVX,3.6
09/01/2021,ZOHFZ,32.1
09/01/2021,VCKJR,16.0
09/01/2021,NCQEO,0.3
09/01/2021,FFRKS,27.3
09/01/2021,JFCPE,20.9
09/01/2021,RSEJJ,20.1
09/01/2021,WNYKN,31.3
09/01/2021,QRZBZ,18.1
09/01/2021,RHMHZ,31.9
09/01/2021,EGPYK,5.1
09/01/2021,IAEQS,24.3
09/01/2021,WNZHM,18.6
09/01/2021,HSWFZ,10.5
09/01/2021,PYPJZ,28.6
09/01/2021,ICMCI,10.4
09/01/2021,HMZOK,16.3
09/01/2021,WCSMC,19.1
09/01/2021,HLWUD,16.2
09/01/2021,YKIQR,6.3
09/01/2021,UNFLJ,27.4
09/01/2021,WGEZY,15.3
09/01/2021,PLHLQ,31.4
09/01/2021,AYINV,3.9
09/01/2021,GUPXF,27.3
09/01/2021,BWFCD,18.7
09/01/2021,GYMNW,23.2
09/01/2021,HHCQN,10.6
09/01/2021,JJBIF,2.1
09/01/2021,TPEFG,16.6
09/01/2021,AOGUO,11.1
09/01/2021,UOANU,1.2
09/01/2021,XIUXL,10.5
09/01/2021,LUIYB,10.0
09/01/2021,QPBTK,2.6
09/01/2021,VTQBI,18.4
09/01/2021,SUMFL,8.6
09/01/2021,BWODT,31.4
09/01/2021,AWXSX,7.5
09/01/2021,ZTIFF,26.8
09/01/2021,DIMPP,27.5
09/01/2021,NNBOW,30.1
09/01/2021,UHAEI,3.1
09/01/2021,UZXCI,19.3
09/01/2021,OCZXI,5.4
09/01/2021,HEXAM,32.0
09/01/2021,UGQWT,30.2
09/01/2021,FHPKL,6.8
09/01/2021,ZFMCJ,14.6
09/01/2021,QRGCJ,29.1
09/01/2021,NVDCV,28.5
09/01/2021,ZGOGT,11.0
09/01/2021,CNWLE,17.0
09/01/2021,DDXDJ,16.0
09/01/2021,ZPBEH,25.8
09/01/2021,RWKHX,31.5
09/01/2021,GYTYQ,20.3
09/01/2021,QOSNH,15.1
09/01/2021,FIVYC,12.6
09/01/2021,EPHKD,21.9
09/01/2021,ABXRZ,25.4
09/01/2021,MTAMV,25.8
09/01/2021,PVCPM,13.9
09/01/2021,QFUAR,32.8
09/01/2021,QDXPS,13.1
09/01/2021,CNNCK,13.4
09/01/2021,ROFTR,31.3
09/01/2021,MDGNI,20.8
09/01/2021,EDPGQ,25.8
09/01/2021,CMCRZ,18.6
09/01/2021,ACDHA,19.5
09/01/2021,AMSHS,11.3
09/01/2021,NONYR,20.4
09/01/2021,TEAAU,23.2
09/01/2021,SZLHA,31.9
09/01/2021,SBJSB,24.0
09/01/2021,LPMOG,3.4
09/01/2021,TLWDX,30.5
09/01/2021,GPZNX,31.9
09/01/2021,QPHPP,11.2
09/01/2021,OVHSC,13.0
09/01/2021,IOAEM,26.1
09/01/2021,MLMJR,24.4
09/01/2021,DHBIW,7.6
09/01/2021,NZHRS,17.1
09/01/2021,MLVGY,32.8
09/01/2021,DKVRB,25.9
09/01/2021,BNVFU,20.3
09/01/2021,ANYUE,28.2
09/01/2021,LBIBC,23.5
31/07/2020,VYVGI,20.3
31/07/2020,USQAC,23.2
31/07/2020,IPWXM,5.2
31/07/2020,DENKA,20.0
31/07/2020,HUUUZ,18.5
31/07/2020,PQBLT,19.7
31/07/2020,QQAGC,7.3
31/07/2020,SQORR,14.6
31/07/2020,ZLNXH,18.5
31/07/2020,DSAII,11.2
31/07/2020,ZQVSU,16.0
31/07/2020,ZQLQF,10.5
31/07/2020,JUALF,21.4
31/07/2020,ODNJR,10.0
31/07/2020,QTKNK,1.5
31/07/2020,NPFFO,17.6
31/07/2020,VODXF,23.2
31/07/2020,TRETF,12.3
31/07/2020,DTMHI,25.5
31/07/2020,JZGDA,23.5
31/07/2020,FSABB,16.6
31/07/2020,YMYHI,29.3
31/07/2020,VASJU,22.3
31/07/2020,KXFFP,31.0
31/07/2020,ORGYD,13.9
31/07/2020,HLLJI,22.2
31/07/2020,NBZGO,24.6
31/07/2020,YGMWM,7.7
31/07/2020,WOVHE,13.3
31/07/2020,PXLGY,3.3
31/07/2020,YDTEU,10.2
31/07/2020,SLZLX,22.7
31/07/2020,XGKEN,17.7
31/07/2020,EABDR,28.7
31/07/2020,NNQIH,4.1
31/07/2020,FTCLW,1.1
31/07/2020,ZJPKS,17.4
31/07/2020,GTJRP,26.7
31/07/2020,XFDUL,15.0
31/07/2020,MXPAM,25.6
31/07/2020,PYJZU,20.5
31/07/2020,VUBPL,6.5
31/07/2020,SMCRS,32.3
31/07/2020,SSNQX,17.6
31/07/2020,MYEJE,7.3
31/07/2020,JYWGJ,13.2
31/07/2020,VBGYH,25.6
31/07/2020,ALXPA,26.5
31/07/2020,OYSCR,29.4
31/07/2020,VKYDS,31.4
31/07/2020,HHVXE,16.7
31/07/2020,GOLZK,27.3
31/07/2020,AAGGK,3.7
31/07/2020,CSCHI,25.3
31/07/2020,NSTZL,2.2
31/07/2020,WYEFJ,28.4
31/07/2020,NYPJG,25.7
31/07/2020,QHLNE,10.7
31/07/2020,GKGVE,12.6
31/07/2020,PIDOD,14.1
31/07/2020,EFTDM,23.0
31/07/2020,DMPLW,27.4
31/07/2020,RXCIP,20.4
31/07/2020,WKOUM,1.9
31/07/2020,IPXXJ,31.6
31/07/2020,XBEOU,25.3
31/07/2020,UFWMZ,10.6
31/07/2020,CGILB,1.8
31/07/2020,ICRWF,24.7
31/07/2020,HLOHY,27.5
31/07/2020,UQJIF,10.8
31/07/2020,GGBYI,9.7
31/07/2020,JMXMO,7.3
31/07/2020,MVIRX,19.9
31/07/2020,HMWPM,10.0
31/07/2020,WMQGI,30.9
31/07/2020,FDUYC,18.9
31/07/2020,GVFBA,28.9
31/07/2020,GUWNT,9.0
31/07/2020,APNMN,9.8
31/07/2020,NUGGK,10.6
31/07/2020,TYCYW,21.0
31/07/2020,AOBUQ,8.7
31/07/2020,WRZIC,26.9
31/07/2020,PALPN,7.6
31/07/2020,LSCQF,31.8
31/07/2020,SNUWB,9.8
31/07/2020,OOWLJ,26.9
31/07/2020,VZGRS,5.5
31/07/2020,SUWIW,13.2
31/07/2020,IPBHI,24.9
31/07/2020,YWEYG,6.8
31/07/2020,XIHWT,11.7
31/07/2020,JIXYP,2.5
31/07/2020,GWDFV,1.6
31/07/2020,LECCX,7.7
31/07/2020,MRWAB,6.2
31/07/2020,GRSHX,19.4
31/07/2020,DUNVK,23.6
31/07/2020,FIAJG,0.3
31/07/2020,FKCFL,21.8
31/07/2020,RZXRA,22.4
31/07/2020,IFPOP,17.8
31/07/2020,SRZPM,15.9
31/07/2020,HGVHP,30.3
31/07/2020,WOGQR,25.8
31/07/2020,LHIDE,12.1
31/07/2020,DVWOH,24.2
31/07/2020,REKCM,2.9
31/07/2020,CXWBB,14.0
31/07/2020,GPVYT,9.1
31/07/2020,OLISD,22.8
31/07/2020,BIGSA,24.8
31/07/2020,RENLA,4.3
31/07/2020,DWOZD,6.3
31/07/2020,OFLUR,15.2
31/07/2020,IHJVV,24.2
31/07/2020,YRZRK,5.9
31/07/2020,PEVHE,16.3
31/07/2020,UHBWY,16.2
31/07/2020,WVAXG,28.2
31/07/2020,TYZGZ,0.6
31/07/2020,WTKCW,21.7
31/07/2020,GSOCR,0.9
31/07/2020,RRVRV,3.0
31/07/2020,YQRWY,14.6
31/07/2020,XCTZF,21.6
31/07/2020,EGZIU,25.9
31/07/2020,JBMHV,13.4
31/07/2020,FDEQR,2.5
31/07/2020,AVJOM,10.2
31/07/2020,UMNEI,4.5
31/07/2020,SYZEI,0.2
31/07/2020,CWLTI,32.0
31/07/2020,RAZMS,18.3
31/07/2020,KBBZU,14.2
31/07/2020,WRHTT,9.7
31/07/2020,FXWQA,0.2
31/07/2020,EFTSM,4.4
31/07/2020,SOAYS,29.6
31/07/2020,BBEFC,24.9
31/07/2020,BPYMG,18.9
31/07/2020,AOUGH,26.5
31/07/2020,QDFYZ,21.9
31/07/2020,EOVWI,0.4
31/07/2020,ZEHVO,17.1
31/07/2020,QEUVP,0.8
31/07/2020,DHQPF,0.0
31/07/2020,WIYLF,22.1
31/07/2020,NFQPX,24.0
31/07/2020,WJXRS,8.8
31/07/2020,QWFAU,13.4
31/07/2020,SJFRM,18.7
31/07/2020,FQDLL,8.1
31/07/2020,FQEJP,5.5
31/07/2020,TEXZM,10.3
31/07/2020,FLUAV,6.4
31/07/2020,PFNNW,25.9
31/07/2020,MTLAN,5.6
31/07/2020,KLBZI,11.1
31/07/2020,YPQNJ,4.3
31/07/2020,BYGJD,10.6
31/07/2020,KRFTL,7.4
31/07/2020,JZTIE,2.4
